city,year,total_traffic_accidents,city_code,city_latitude,city_longitude
Desterro de Entre Rios,2023,1,1582,-20.66504,-44.333388
Desterro do Melo,2011,2,1583,-21.142995,-43.517834
Desterro do Melo,2012,1,1583,-21.142995,-43.517834
Desterro do Melo,2013,3,1583,-21.142995,-43.517834
Desterro do Melo,2015,1,1583,-21.142995,-43.517834
Desterro do Melo,2017,2,1583,-21.142995,-43.517834
Desterro do Melo,2020,1,1583,-21.142995,-43.517834
Desterro do Melo,2023,2,1583,-21.142995,-43.517834
Diamantina,2010,16,1584,-18.241315,-43.603099
Diamantina,2011,20,1584,-18.241315,-43.603099
Diamantina,2012,30,1584,-18.241315,-43.603099
Diamantina,2013,17,1584,-18.241315,-43.603099
Diamantina,2014,37,1584,-18.241315,-43.603099
Diamantina,2015,28,1584,-18.241315,-43.603099
Diamantina,2016,29,1584,-18.241315,-43.603099
Diamantina,2017,18,1584,-18.241315,-43.603099
Diamantina,2018,23,1584,-18.241315,-43.603099
Diamantina,2019,19,1584,-18.241315,-43.603099
Diamantina,2020,21,1584,-18.241315,-43.603099
Diamantina,2021,11,1584,-18.241315,-43.603099
Diamantina,2022,18,1584,-18.241315,-43.603099
Diamantina,2023,24,1584,-18.241315,-43.603099
Diogo de Vasconcelos,2012,1,1585,-20.487903,-43.195253
Dionísio,2014,2,1586,-19.843252,-42.770087
Dionísio,2015,1,1586,-19.843252,-42.770087
Dionísio,2016,1,1586,-19.843252,-42.770087
Dionísio,2017,1,1586,-19.843252,-42.770087
Dionísio,2018,1,1586,-19.843252,-42.770087
Dionísio,2021,1,1586,-19.843252,-42.770087
Divino,2010,9,1588,-20.613405,-42.143801
Divino,2011,12,1588,-20.613405,-42.143801
Divino,2012,6,1588,-20.613405,-42.143801
Divino,2013,5,1588,-20.613405,-42.143801
Divino,2014,8,1588,-20.613405,-42.143801
Divino,2015,4,1588,-20.613405,-42.143801
Divino,2016,5,1588,-20.613405,-42.143801
Divino,2017,5,1588,-20.613405,-42.143801
Divino,2018,5,1588,-20.613405,-42.143801
Divino,2019,5,1588,-20.613405,-42.143801
Divino,2020,2,1588,-20.613405,-42.143801
Divino,2021,4,1588,-20.613405,-42.143801
Divino,2022,2,1588,-20.613405,-42.143801
Divino das Laranjeiras,2010,4,1589,-18.775491,-41.478081
Divino das Laranjeiras,2012,3,1589,-18.775491,-41.478081
Divino das Laranjeiras,2013,1,1589,-18.775491,-41.478081
Divino das Laranjeiras,2014,1,1589,-18.775491,-41.478081
Divino das Laranjeiras,2016,2,1589,-18.775491,-41.478081
Divino das Laranjeiras,2017,1,1589,-18.775491,-41.478081
Divino das Laranjeiras,2018,4,1589,-18.775491,-41.478081
Divino das Laranjeiras,2019,1,1589,-18.775491,-41.478081
Divino das Laranjeiras,2020,1,1589,-18.775491,-41.478081
Divino das Laranjeiras,2023,1,1589,-18.775491,-41.478081
Divinolândia de Minas,2011,3,1590,-18.80038,-42.610345
Divinolândia de Minas,2014,2,1590,-18.80038,-42.610345
Divinolândia de Minas,2015,1,1590,-18.80038,-42.610345
Divinolândia de Minas,2019,1,1590,-18.80038,-42.610345
Divinésia,2010,1,1587,-20.991709,-43.000263
Divinésia,2011,1,1587,-20.991709,-43.000263
Divinésia,2012,3,1587,-20.991709,-43.000263
Divinésia,2014,2,1587,-20.991709,-43.000263
Divinésia,2016,3,1587,-20.991709,-43.000263
Divinésia,2018,1,1587,-20.991709,-43.000263
Divinésia,2020,2,1587,-20.991709,-43.000263
Divinésia,2021,1,1587,-20.991709,-43.000263
Divinésia,2022,2,1587,-20.991709,-43.000263
Divinópolis,2010,52,1591,-20.144646,-44.891223
Divinópolis,2011,52,1591,-20.144646,-44.891223
Divinópolis,2012,35,1591,-20.144646,-44.891223
Divinópolis,2013,49,1591,-20.144646,-44.891223
Divinópolis,2014,58,1591,-20.144646,-44.891223
Divinópolis,2015,46,1591,-20.144646,-44.891223
Divinópolis,2016,41,1591,-20.144646,-44.891223
Divinópolis,2017,59,1591,-20.144646,-44.891223
Divinópolis,2018,48,1591,-20.144646,-44.891223
Divinópolis,2019,49,1591,-20.144646,-44.891223
Divinópolis,2020,42,1591,-20.144646,-44.891223
Divinópolis,2021,47,1591,-20.144646,-44.891223
Divinópolis,2022,45,1591,-20.144646,-44.891223
Divinópolis,2023,47,1591,-20.144646,-44.891223
Divinópolis,2024,2,1591,-20.144646,-44.891223
Divisa Alegre,2010,1,1592,-15.722071,-41.346291
Divisa Alegre,2011,8,1592,-15.722071,-41.346291
Divisa Alegre,2012,2,1592,-15.722071,-41.346291
Divisa Alegre,2013,3,1592,-15.722071,-41.346291
Divisa Alegre,2014,2,1592,-15.722071,-41.346291
Divisa Alegre,2015,1,1592,-15.722071,-41.346291
Divisa Alegre,2016,2,1592,-15.722071,-41.346291
Divisa Alegre,2017,3,1592,-15.722071,-41.346291
Divisa Alegre,2020,1,1592,-15.722071,-41.346291
Divisa Alegre,2021,2,1592,-15.722071,-41.346291
Divisa Alegre,2022,3,1592,-15.722071,-41.346291
Divisa Alegre,2023,1,1592,-15.722071,-41.346291
Divisa Nova,2012,2,1593,-21.50916,-46.190385
Divisa Nova,2014,1,1593,-21.50916,-46.190385
Divisa Nova,2018,1,1593,-21.50916,-46.190385
Divisa Nova,2020,1,1593,-21.50916,-46.190385
Divisópolis,2010,1,1594,-15.72535,-40.99969
Divisópolis,2012,2,1594,-15.72535,-40.99969
Divisópolis,2013,1,1594,-15.72535,-40.99969
Divisópolis,2014,4,1594,-15.72535,-40.99969
Divisópolis,2018,1,1594,-15.72535,-40.99969
Divisópolis,2019,1,1594,-15.72535,-40.99969
Divisópolis,2021,3,1594,-15.72535,-40.99969
Dom Bosco,2010,2,1595,-16.651957,-46.259725
Dom Bosco,2011,1,1595,-16.651957,-46.259725
Dom Bosco,2012,1,1595,-16.651957,-46.259725
Dom Bosco,2013,1,1595,-16.651957,-46.259725
Dom Bosco,2017,2,1595,-16.651957,-46.259725
Dom Bosco,2020,3,1595,-16.651957,-46.259725
Dom Bosco,2021,1,1595,-16.651957,-46.259725
Dom Cavati,2011,3,1596,-19.373457,-42.112132
Dom Cavati,2013,1,1596,-19.373457,-42.112132
Dom Cavati,2014,1,1596,-19.373457,-42.112132
Dom Cavati,2015,7,1596,-19.373457,-42.112132
Dom Cavati,2016,3,1596,-19.373457,-42.112132
Dom Cavati,2017,1,1596,-19.373457,-42.112132
Dom Cavati,2019,1,1596,-19.373457,-42.112132
Dom Cavati,2020,1,1596,-19.373457,-42.112132
Dom Cavati,2021,2,1596,-19.373457,-42.112132
Dom Cavati,2022,1,1596,-19.373457,-42.112132
Dom Cavati,2023,2,1596,-19.373457,-42.112132
Dom Joaquim,2012,1,1597,-18.961036,-43.254382
Dom Joaquim,2019,1,1597,-18.961036,-43.254382
Dom Joaquim,2020,1,1597,-18.961036,-43.254382
Dom Joaquim,2021,1,1597,-18.961036,-43.254382
Dom Silvério,2010,1,1598,-20.162726,-42.962673
Dom Silvério,2013,1,1598,-20.162726,-42.962673
Dom Silvério,2014,2,1598,-20.162726,-42.962673
Dom Silvério,2016,1,1598,-20.162726,-42.962673
Dom Viçoso,2012,1,1599,-22.25111,-45.164317
Dom Viçoso,2014,1,1599,-22.25111,-45.164317
Dom Viçoso,2021,1,1599,-22.25111,-45.164317
Dores de Campos,2011,1,1601,-21.113944,-44.02068
Dores de Campos,2012,2,1601,-21.113944,-44.02068
Dores de Campos,2013,1,1601,-21.113944,-44.02068
Dores de Campos,2014,2,1601,-21.113944,-44.02068
Dores de Campos,2018,3,1601,-21.113944,-44.02068
Dores de Guanhães,2010,1,1602,-19.051607,-42.925373
Dores de Guanhães,2013,1,1602,-19.051607,-42.925373
Dores de Guanhães,2014,2,1602,-19.051607,-42.925373
Dores de Guanhães,2016,2,1602,-19.051607,-42.925373
Dores de Guanhães,2018,2,1602,-19.051607,-42.925373
Dores de Guanhães,2021,1,1602,-19.051607,-42.925373
Dores do Indaiá,2010,1,1603,-19.462789,-45.592741
Dores do Indaiá,2012,5,1603,-19.462789,-45.592741
Dores do Indaiá,2013,3,1603,-19.462789,-45.592741
Dores do Indaiá,2014,2,1603,-19.462789,-45.592741
Dores do Indaiá,2015,1,1603,-19.462789,-45.592741
Dores do Indaiá,2016,3,1603,-19.462789,-45.592741
Dores do Indaiá,2017,4,1603,-19.462789,-45.592741
Dores do Indaiá,2018,2,1603,-19.462789,-45.592741
Dores do Indaiá,2019,1,1603,-19.462789,-45.592741
Dores do Indaiá,2020,1,1603,-19.462789,-45.592741
Dores do Indaiá,2021,1,1603,-19.462789,-45.592741
Dores do Indaiá,2022,4,1603,-19.462789,-45.592741
Dores do Indaiá,2023,1,1603,-19.462789,-45.592741
Dores do Turvo,2010,2,1604,-20.978477,-43.18343
Dores do Turvo,2011,2,1604,-20.978477,-43.18343
Dores do Turvo,2016,1,1604,-20.978477,-43.18343
Dores do Turvo,2022,2,1604,-20.978477,-43.18343
Doresópolis,2021,2,1605,-20.286828,-45.900725
Douradoquara,2011,3,1606,-18.433784,-47.59931
Durandé,2012,1,1607,-20.205817,-41.79772
Durandé,2014,2,1607,-20.205817,-41.79772
Durandé,2018,1,1607,-20.205817,-41.79772
Durandé,2019,1,1607,-20.205817,-41.79772
Durandé,2020,1,1607,-20.205817,-41.79772
Durandé,2021,1,1607,-20.205817,-41.79772
Durandé,2022,1,1607,-20.205817,-41.79772
Elói Mendes,2010,3,1608,-21.608806,-45.569064
Elói Mendes,2012,2,1608,-21.608806,-45.569064
Elói Mendes,2013,2,1608,-21.608806,-45.569064
Elói Mendes,2014,2,1608,-21.608806,-45.569064
Elói Mendes,2015,7,1608,-21.608806,-45.569064
Elói Mendes,2016,2,1608,-21.608806,-45.569064
Elói Mendes,2017,5,1608,-21.608806,-45.569064
Elói Mendes,2018,3,1608,-21.608806,-45.569064
Elói Mendes,2019,6,1608,-21.608806,-45.569064
Elói Mendes,2020,4,1608,-21.608806,-45.569064
Elói Mendes,2021,4,1608,-21.608806,-45.569064
Elói Mendes,2023,1,1608,-21.608806,-45.569064
Engenheiro Caldas,2010,9,1609,-19.206497,-42.050305
Engenheiro Caldas,2011,3,1609,-19.206497,-42.050305
Engenheiro Caldas,2012,3,1609,-19.206497,-42.050305
Engenheiro Caldas,2013,6,1609,-19.206497,-42.050305
Engenheiro Caldas,2014,6,1609,-19.206497,-42.050305
Engenheiro Caldas,2015,4,1609,-19.206497,-42.050305
Engenheiro Caldas,2016,4,1609,-19.206497,-42.050305
Engenheiro Caldas,2017,4,1609,-19.206497,-42.050305
Engenheiro Caldas,2018,5,1609,-19.206497,-42.050305
Engenheiro Caldas,2019,5,1609,-19.206497,-42.050305
Engenheiro Caldas,2020,3,1609,-19.206497,-42.050305
Engenheiro Caldas,2021,5,1609,-19.206497,-42.050305
Engenheiro Caldas,2022,5,1609,-19.206497,-42.050305
Engenheiro Caldas,2023,6,1609,-19.206497,-42.050305
Engenheiro Navarro,2010,1,1610,-17.283128,-43.946966
Engenheiro Navarro,2011,10,1610,-17.283128,-43.946966
Engenheiro Navarro,2012,4,1610,-17.283128,-43.946966
Engenheiro Navarro,2013,3,1610,-17.283128,-43.946966
Engenheiro Navarro,2014,8,1610,-17.283128,-43.946966
Engenheiro Navarro,2015,4,1610,-17.283128,-43.946966
Engenheiro Navarro,2016,1,1610,-17.283128,-43.946966
Engenheiro Navarro,2017,10,1610,-17.283128,-43.946966
Engenheiro Navarro,2019,2,1610,-17.283128,-43.946966
Engenheiro Navarro,2021,1,1610,-17.283128,-43.946966
Engenheiro Navarro,2022,5,1610,-17.283128,-43.946966
Entre Folhas,2010,2,1611,-19.621811,-42.230555
Entre Folhas,2011,3,1611,-19.621811,-42.230555
Entre Folhas,2012,1,1611,-19.621811,-42.230555
Entre Folhas,2013,1,1611,-19.621811,-42.230555
Entre Folhas,2014,1,1611,-19.621811,-42.230555
Entre Folhas,2016,1,1611,-19.621811,-42.230555
Entre Folhas,2017,2,1611,-19.621811,-42.230555
Entre Folhas,2018,1,1611,-19.621811,-42.230555
Entre Folhas,2019,1,1611,-19.621811,-42.230555
Entre Folhas,2020,2,1611,-19.621811,-42.230555
Entre Folhas,2021,2,1611,-19.621811,-42.230555
Entre Folhas,2023,2,1611,-19.621811,-42.230555
Entre Rios de Minas,2010,5,1612,-20.67063,-44.065392
Entre Rios de Minas,2011,5,1612,-20.67063,-44.065392
Entre Rios de Minas,2012,2,1612,-20.67063,-44.065392
Entre Rios de Minas,2013,1,1612,-20.67063,-44.065392
Entre Rios de Minas,2015,1,1612,-20.67063,-44.065392
Entre Rios de Minas,2016,2,1612,-20.67063,-44.065392
Entre Rios de Minas,2017,1,1612,-20.67063,-44.065392
Entre Rios de Minas,2021,1,1612,-20.67063,-44.065392
Entre Rios de Minas,2022,4,1612,-20.67063,-44.065392
Entre Rios de Minas,2023,3,1612,-20.67063,-44.065392
Ervália,2010,6,1613,-20.840258,-42.654422
Ervália,2011,3,1613,-20.840258,-42.654422
Ervália,2012,1,1613,-20.840258,-42.654422
Ervália,2013,1,1613,-20.840258,-42.654422
Ervália,2014,3,1613,-20.840258,-42.654422
Ervália,2017,4,1613,-20.840258,-42.654422
Ervália,2018,3,1613,-20.840258,-42.654422
Ervália,2019,1,1613,-20.840258,-42.654422
Ervália,2020,3,1613,-20.840258,-42.654422
Ervália,2021,2,1613,-20.840258,-42.654422
Ervália,2022,4,1613,-20.840258,-42.654422
Ervália,2023,3,1613,-20.840258,-42.654422
Esmeraldas,2010,16,1614,-19.76402,-44.306485
Esmeraldas,2011,22,1614,-19.76402,-44.306485
Esmeraldas,2012,12,1614,-19.76402,-44.306485
Esmeraldas,2013,6,1614,-19.76402,-44.306485
Esmeraldas,2014,6,1614,-19.76402,-44.306485
Esmeraldas,2015,5,1614,-19.76402,-44.306485
Esmeraldas,2016,5,1614,-19.76402,-44.306485
Esmeraldas,2017,9,1614,-19.76402,-44.306485
Esmeraldas,2018,18,1614,-19.76402,-44.306485
Esmeraldas,2019,6,1614,-19.76402,-44.306485
Esmeraldas,2020,2,1614,-19.76402,-44.306485
Esmeraldas,2021,1,1614,-19.76402,-44.306485
Esmeraldas,2022,4,1614,-19.76402,-44.306485
Esmeraldas,2023,2,1614,-19.76402,-44.306485
Espera Feliz,2010,2,1615,-20.650762,-41.911927
Espera Feliz,2011,3,1615,-20.650762,-41.911927
Espera Feliz,2012,5,1615,-20.650762,-41.911927
Espera Feliz,2013,2,1615,-20.650762,-41.911927
Espera Feliz,2014,3,1615,-20.650762,-41.911927
Espera Feliz,2015,1,1615,-20.650762,-41.911927
Espera Feliz,2016,3,1615,-20.650762,-41.911927
Espera Feliz,2017,1,1615,-20.650762,-41.911927
Espera Feliz,2018,5,1615,-20.650762,-41.911927
Espera Feliz,2019,3,1615,-20.650762,-41.911927
Espera Feliz,2020,3,1615,-20.650762,-41.911927
Espera Feliz,2021,2,1615,-20.650762,-41.911927
Espera Feliz,2022,2,1615,-20.650762,-41.911927
Espera Feliz,2023,1,1615,-20.650762,-41.911927
Espinosa,2010,4,1616,-14.924948,-42.809015
Espinosa,2011,7,1616,-14.924948,-42.809015
Espinosa,2012,5,1616,-14.924948,-42.809015
Espinosa,2013,3,1616,-14.924948,-42.809015
Espinosa,2014,6,1616,-14.924948,-42.809015
Espinosa,2015,6,1616,-14.924948,-42.809015
Espinosa,2016,5,1616,-14.924948,-42.809015
Espinosa,2017,5,1616,-14.924948,-42.809015
Espinosa,2018,4,1616,-14.924948,-42.809015
Espinosa,2019,3,1616,-14.924948,-42.809015
Espinosa,2020,4,1616,-14.924948,-42.809015
Espinosa,2021,2,1616,-14.924948,-42.809015
Espinosa,2022,3,1616,-14.924948,-42.809015
Espinosa,2023,1,1616,-14.924948,-42.809015
Espírito Santo do Dourado,2012,1,1617,-22.045368,-45.95477
Espírito Santo do Dourado,2016,1,1617,-22.045368,-45.95477
Espírito Santo do Dourado,2018,1,1617,-22.045368,-45.95477
Espírito Santo do Dourado,2020,1,1617,-22.045368,-45.95477
Estiva,2011,1,1618,-22.457694,-46.01905
Estiva,2012,5,1618,-22.457694,-46.01905
Estiva,2013,3,1618,-22.457694,-46.01905
Estiva,2014,1,1618,-22.457694,-46.01905
Estiva,2017,2,1618,-22.457694,-46.01905
Estiva,2018,1,1618,-22.457694,-46.01905
Estiva,2019,3,1618,-22.457694,-46.01905
Estiva,2020,3,1618,-22.457694,-46.01905
Estiva,2021,3,1618,-22.457694,-46.01905
Estiva,2022,1,1618,-22.457694,-46.01905
Estiva,2023,2,1618,-22.457694,-46.01905
Estrela Dalva,2012,1,1619,-21.741231,-42.45743
Estrela Dalva,2014,1,1619,-21.741231,-42.45743
Estrela Dalva,2016,1,1619,-21.741231,-42.45743
Estrela Dalva,2017,2,1619,-21.741231,-42.45743
Estrela Dalva,2020,1,1619,-21.741231,-42.45743
Estrela Dalva,2021,1,1619,-21.741231,-42.45743
Estrela Dalva,2023,1,1619,-21.741231,-42.45743
Estrela do Indaiá,2011,1,1620,-19.516888,-45.78595
Estrela do Indaiá,2014,1,1620,-19.516888,-45.78595
Estrela do Indaiá,2016,1,1620,-19.516888,-45.78595
Estrela do Indaiá,2021,1,1620,-19.516888,-45.78595
Estrela do Sul,2010,6,1621,-18.73994,-47.695643
Estrela do Sul,2011,2,1621,-18.73994,-47.695643
Estrela do Sul,2012,3,1621,-18.73994,-47.695643
Estrela do Sul,2013,6,1621,-18.73994,-47.695643
Estrela do Sul,2014,2,1621,-18.73994,-47.695643
Estrela do Sul,2015,5,1621,-18.73994,-47.695643
Estrela do Sul,2016,5,1621,-18.73994,-47.695643
Estrela do Sul,2019,1,1621,-18.73994,-47.695643
Estrela do Sul,2020,1,1621,-18.73994,-47.695643
Eugenópolis,2010,2,1622,-21.100153,-42.187834
Eugenópolis,2011,2,1622,-21.100153,-42.187834
Eugenópolis,2012,2,1622,-21.100153,-42.187834
Eugenópolis,2013,1,1622,-21.100153,-42.187834
Eugenópolis,2014,1,1622,-21.100153,-42.187834
Eugenópolis,2015,1,1622,-21.100153,-42.187834
Eugenópolis,2018,1,1622,-21.100153,-42.187834
Eugenópolis,2019,1,1622,-21.100153,-42.187834
Eugenópolis,2021,2,1622,-21.100153,-42.187834
Eugenópolis,2022,1,1622,-21.100153,-42.187834
Ewbank da Câmara,2010,1,1623,-21.549819,-43.506803
Ewbank da Câmara,2014,5,1623,-21.549819,-43.506803
Ewbank da Câmara,2015,1,1623,-21.549819,-43.506803
Ewbank da Câmara,2016,1,1623,-21.549819,-43.506803
Ewbank da Câmara,2018,2,1623,-21.549819,-43.506803
Ewbank da Câmara,2020,1,1623,-21.549819,-43.506803
Ewbank da Câmara,2021,1,1623,-21.549819,-43.506803
Ewbank da Câmara,2023,1,1623,-21.549819,-43.506803
Extrema,2010,8,1624,-22.853991,-46.317816
Extrema,2011,9,1624,-22.853991,-46.317816
Extrema,2012,6,1624,-22.853991,-46.317816
Extrema,2013,3,1624,-22.853991,-46.317816
Extrema,2014,2,1624,-22.853991,-46.317816
Extrema,2015,7,1624,-22.853991,-46.317816
Extrema,2016,5,1624,-22.853991,-46.317816
Extrema,2017,12,1624,-22.853991,-46.317816
Extrema,2018,9,1624,-22.853991,-46.317816
Extrema,2019,8,1624,-22.853991,-46.317816
Extrema,2020,8,1624,-22.853991,-46.317816
Extrema,2021,6,1624,-22.853991,-46.317816
Extrema,2022,7,1624,-22.853991,-46.317816
Extrema,2023,3,1624,-22.853991,-46.317816
Fama,2012,1,1625,-21.408898,-45.828617
Fama,2014,1,1625,-21.408898,-45.828617
Fama,2018,1,1625,-21.408898,-45.828617
Fama,2019,1,1625,-21.408898,-45.828617
Faria Lemos,2011,2,1626,-20.809745,-42.021317
Faria Lemos,2015,1,1626,-20.809745,-42.021317
Faria Lemos,2019,1,1626,-20.809745,-42.021317
Felisburgo,2011,1,1628,-16.634828,-40.760502
Felisburgo,2012,2,1628,-16.634828,-40.760502
Felisburgo,2013,2,1628,-16.634828,-40.760502
Felisburgo,2015,2,1628,-16.634828,-40.760502
Felisburgo,2017,1,1628,-16.634828,-40.760502
Felisburgo,2019,1,1628,-16.634828,-40.760502
Felisburgo,2020,1,1628,-16.634828,-40.760502
Felixlândia,2010,5,1629,-18.750669,-44.900376
Felixlândia,2011,7,1629,-18.750669,-44.900376
Felixlândia,2012,11,1629,-18.750669,-44.900376
Felixlândia,2013,15,1629,-18.750669,-44.900376
Felixlândia,2014,7,1629,-18.750669,-44.900376
Felixlândia,2015,8,1629,-18.750669,-44.900376
Felixlândia,2016,3,1629,-18.750669,-44.900376
Felixlândia,2017,10,1629,-18.750669,-44.900376
Felixlândia,2018,7,1629,-18.750669,-44.900376
Felixlândia,2019,6,1629,-18.750669,-44.900376
Felixlândia,2020,1,1629,-18.750669,-44.900376
Felixlândia,2021,1,1629,-18.750669,-44.900376
Felixlândia,2023,2,1629,-18.750669,-44.900376
Felício dos Santos,2010,2,1627,-18.075546,-43.242206
Felício dos Santos,2012,1,1627,-18.075546,-43.242206
Felício dos Santos,2014,1,1627,-18.075546,-43.242206
Felício dos Santos,2017,1,1627,-18.075546,-43.242206
Felício dos Santos,2019,1,1627,-18.075546,-43.242206
Felício dos Santos,2020,1,1627,-18.075546,-43.242206
Fernandes Tourinho,2010,1,1630,-19.154087,-42.080259
Fernandes Tourinho,2016,1,1630,-19.154087,-42.080259
Ferros,2010,2,1631,-19.234309,-43.019232
Ferros,2012,2,1631,-19.234309,-43.019232
Ferros,2013,5,1631,-19.234309,-43.019232
Ferros,2014,1,1631,-19.234309,-43.019232
Ferros,2015,2,1631,-19.234309,-43.019232
Ferros,2016,7,1631,-19.234309,-43.019232
Ferros,2017,10,1631,-19.234309,-43.019232
Ferros,2018,1,1631,-19.234309,-43.019232
Ferros,2019,5,1631,-19.234309,-43.019232
Ferros,2020,1,1631,-19.234309,-43.019232
Ferros,2021,5,1631,-19.234309,-43.019232
Ferros,2022,1,1631,-19.234309,-43.019232
Ferros,2023,1,1631,-19.234309,-43.019232
Fervedouro,2010,7,1632,-20.726,-42.278997
Fervedouro,2011,3,1632,-20.726,-42.278997
Fervedouro,2012,2,1632,-20.726,-42.278997
Fervedouro,2013,6,1632,-20.726,-42.278997
Fervedouro,2014,6,1632,-20.726,-42.278997
Fervedouro,2015,7,1632,-20.726,-42.278997
Fervedouro,2016,1,1632,-20.726,-42.278997
Fervedouro,2017,1,1632,-20.726,-42.278997
Fervedouro,2018,2,1632,-20.726,-42.278997
Fervedouro,2019,6,1632,-20.726,-42.278997
Fervedouro,2020,3,1632,-20.726,-42.278997
Fervedouro,2021,1,1632,-20.726,-42.278997
Florestal,2010,1,1633,-19.888043,-44.431758
Florestal,2011,2,1633,-19.888043,-44.431758
Florestal,2012,3,1633,-19.888043,-44.431758
Florestal,2013,1,1633,-19.888043,-44.431758
Florestal,2015,2,1633,-19.888043,-44.431758
Florestal,2016,3,1633,-19.888043,-44.431758
Florestal,2017,1,1633,-19.888043,-44.431758
Florestal,2018,1,1633,-19.888043,-44.431758
Florestal,2022,1,1633,-19.888043,-44.431758
Formiga,2010,16,1634,-20.461819,-45.426793
Formiga,2011,25,1634,-20.461819,-45.426793
Formiga,2012,30,1634,-20.461819,-45.426793
Formiga,2013,18,1634,-20.461819,-45.426793
Formiga,2014,22,1634,-20.461819,-45.426793
Formiga,2015,11,1634,-20.461819,-45.426793
Formiga,2016,11,1634,-20.461819,-45.426793
Formiga,2017,20,1634,-20.461819,-45.426793
Formiga,2018,26,1634,-20.461819,-45.426793
Formiga,2019,19,1634,-20.461819,-45.426793
Formiga,2020,19,1634,-20.461819,-45.426793
Formiga,2021,10,1634,-20.461819,-45.426793
Formiga,2022,24,1634,-20.461819,-45.426793
Formiga,2023,21,1634,-20.461819,-45.426793
Formiga,2024,1,1634,-20.461819,-45.426793
Formoso,2010,6,1635,-14.944633,-46.237075
Formoso,2012,1,1635,-14.944633,-46.237075
Formoso,2013,3,1635,-14.944633,-46.237075
Formoso,2014,2,1635,-14.944633,-46.237075
Formoso,2015,2,1635,-14.944633,-46.237075
Formoso,2017,2,1635,-14.944633,-46.237075
Formoso,2018,1,1635,-14.944633,-46.237075
Formoso,2019,1,1635,-14.944633,-46.237075
Formoso,2020,1,1635,-14.944633,-46.237075
Formoso,2021,1,1635,-14.944633,-46.237075
Formoso,2022,1,1635,-14.944633,-46.237075
Formoso,2023,2,1635,-14.944633,-46.237075
Fortaleza de Minas,2010,2,1636,-20.850765,-46.712029
Fortaleza de Minas,2011,1,1636,-20.850765,-46.712029
Fortaleza de Minas,2013,1,1636,-20.850765,-46.712029
Fortaleza de Minas,2016,2,1636,-20.850765,-46.712029
Fortaleza de Minas,2019,1,1636,-20.850765,-46.712029
